,id,city_state,name,address,current_opening_hours,business_status,latitude,longitude,weekday_text,viewport,tipologia,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
667,ChIJJWOayEtXsgcRajUG_OrjTdM,Parnamirim/RN,Pousada Nair,"Av. Piloto Pereira Tim, 1455 - Parque de Exposicoes, Parnamirim",Indisponível,OPERATIONAL,-5.9059936,-35.2599041,Não disponível,"{'northeast': {'lat': -5.904616870107278, 'lng': -35.25862642010728}, 'southwest': {'lat': -5.907316529892721, 'lng': -35.26132607989273}}",pousada,,,,,,,
668,ChIJabjhiwhXsgcRw6-QUYi0V_s,Parnamirim/RN,Pousada Tia Rosa,"Rua Georgino Avelino, 64 - Monte Castelo, Parnamirim",True,OPERATIONAL,-5.903533700000001,-35.26408990000001,"['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']","{'northeast': {'lat': -5.902193020107278, 'lng': -35.26273117010728}, 'southwest': {'lat': -5.904892679892722, 'lng': -35.26543082989272}}",pousada,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00
669,ChIJ9w1OfQP_sgcRoJubpOr5pEA,Parnamirim/RN,Hostel e Pousada Flor do Caribe,"Rua Walter Duarte Pereira, 1717 - Capim Macio, Natal",Indisponível,OPERATIONAL,-5.8684062,-35.1952927,Não disponível,"{'northeast': {'lat': -5.867090820107279, 'lng': -35.19397212010728}, 'southwest': {'lat': -5.869790479892723, 'lng': -35.19667177989272}}",pousada,,,,,,,
670,ChIJfdpwTTf_sgcRpTnLYCGpWHk,Parnamirim/RN,Valencia Hotel Natal,"R. Renato Guilherme Kaiser, 70 - Ponta Negra, Natal",True,OPERATIONAL,-5.8707758,-35.1886831,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.869348770107278, 'lng': -35.18727262010727}, 'southwest': {'lat': -5.872048429892722, 'lng': -35.18997227989271}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
671,ChIJKRXWtzP_sgcRdfT-iFHGHmw,Parnamirim/RN,Pousada Beija-Flor,"Av. Praia de Tibau, 2222 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.8740368,-35.1850757,Não disponível,"{'northeast': {'lat': -5.872700720107277, 'lng': -35.18370952010728}, 'southwest': {'lat': -5.875400379892721, 'lng': -35.18640917989273}}",pousada,,,,,,,
672,ChIJCw65pDH_sgcRAsIqd00i_RE,Parnamirim/RN,Republika Hostel,"R. Pôrto das Oficinas, 8944 - Ponta Negra, Natal",True,OPERATIONAL,-5.8718594,-35.1840891,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.870445120107279, 'lng': -35.18268252010728}, 'southwest': {'lat': -5.873144779892723, 'lng': -35.18538217989272}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
673,ChIJXUxjl0D5sgcRDjmOXt4QA6Y,Parnamirim/RN,Pousada Elizondo,"R. Curimatã, 174 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.882078,-35.1779993,Não disponível,"{'northeast': {'lat': -5.880649670107278, 'lng': -35.17657417010727}, 'southwest': {'lat': -5.883349329892722, 'lng': -35.17927382989272}}",pousada,,,,,,,
674,ChIJR3V4xtP4sgcR71W_cA5Lmd0,Parnamirim/RN,Pousada Italia- Natal Rn,"Av. das Conchas, 2210 - Ponta Negra, Natal",True,OPERATIONAL,-5.8810847,-35.1780503,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.879787120107278, 'lng': -35.17660572010728}, 'southwest': {'lat': -5.882486779892722, 'lng': -35.17930537989272}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
675,ChIJ43ME9tP4sgcR_1VTuNNdk74,Parnamirim/RN,Lantern Inn and Maria Bonita,"R. Aristídes Porpino Filho, 260 - Ponta Negra, Natal",True,OPERATIONAL,-5.8817798,-35.1764228,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.880459120107278, 'lng': -35.17504177010728}, 'southwest': {'lat': -5.883158779892722, 'lng': -35.17774142989272}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
676,ChIJ6bF01i__sgcRWEso8XKbB5g,Parnamirim/RN,Flat Pousada da Praia,"Av. Praia de Ponta Negra, 8956 - Ponta Negra, Natal",True,OPERATIONAL,-5.8710189,-35.1818947,"['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -5.869616920107279, 'lng': -35.18044402010727}, 'southwest': {'lat': -5.872316579892723, 'lng': -35.18314367989272}}",pousada,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,11:00 - 19:00,
677,ChIJfSo05Cz_sgcRlA4smZ_C1uE,Parnamirim/RN,Economy Flat,"Av. Praia de Ponta Negra, 9107 - Ponta Negra, Natal",True,OPERATIONAL,-5.876472,-35.1784988,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -5.875197720107278, 'lng': -35.17724707010727}, 'southwest': {'lat': -5.877897379892722, 'lng': -35.17994672989272}}",pousada,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 18:00,09:00 - 18:00
678,ChIJW3hm8Nb4sgcRPjUJsEiePDc,Parnamirim/RN,Hospedaria Lua Raio de Sol,"R. Silvio Barreto Filho, 65 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.884404,-35.17425840000001,Não disponível,"{'northeast': {'lat': -5.883034720107278, 'lng': -35.17290432010727}, 'southwest': {'lat': -5.885734379892722, 'lng': -35.17560397989271}}",pousada,,,,,,,
679,ChIJvxvdM47_sgcRhgaA_kUp2A4,Parnamirim/RN,Mar e Descanso,"Av. das Conchas, 2149 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.8795663,-35.1763678,Não disponível,"{'northeast': {'lat': -5.878175270107278, 'lng': -35.17507102010727}, 'southwest': {'lat': -5.880874929892722, 'lng': -35.17777067989272}}",pousada,,,,,,,
680,ChIJBzmM89b4sgcR3xuagYXWZYM,Parnamirim/RN,OXENTE Travel Hotel,"R. Augusto Severo Neto, 50 - Vila de Ponta Negra, Natal",True,OPERATIONAL,-5.884105799999999,-35.1739642,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.882719270107279, 'lng': -35.17258067010728}, 'southwest': {'lat': -5.885418929892722, 'lng': -35.17528032989272}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
681,ChIJ_aSjBd3cmwARcw8aE5edFzY,Parnamirim/RN,Pousada Encanto dos Mares,"R. Poe. Jorge Fernandes, 45 - Vila de Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.8815574,-35.1749327,Não disponível,"{'northeast': {'lat': -5.880181620107278, 'lng': -35.17360932010728}, 'southwest': {'lat': -5.882881279892722, 'lng': -35.17630897989272}}",pousada,,,,,,,
682,ChIJ3yauk2D_sgcRbyrdrkhD550,Parnamirim/RN,Santorini Praia Hotel,"R. Skal, 2056 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.8723524,-35.1793355,Não disponível,"{'northeast': {'lat': -5.870935120107278, 'lng': -35.17804317010728}, 'southwest': {'lat': -5.873634779892722, 'lng': -35.18074282989273}}",pousada,,,,,,,
683,ChIJxTHhIiz_sgcRCKyBXn_18nI,Parnamirim/RN,Pousada Mar e Brisa,"R. Élia Barros, 9112 - Ponta Negra, Natal",True,OPERATIONAL,-5.8745608,-35.177835,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -5.873170070107277, 'lng': -35.17642427010728}, 'southwest': {'lat': -5.875869729892721, 'lng': -35.17912392989273}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
684,ChIJ_XDf7hf5sgcRtqlNOZRgfXA,Parnamirim/RN,Apart Hotel Casa Grande,"R. Pedro Fonseca Filho, 3050 - Ponta Negra, Natal",Indisponível,OPERATIONAL,-5.8778237,-35.1760938,Não disponível,"{'northeast': {'lat': -5.876427020107279, 'lng': -35.17467737010728}, 'southwest': {'lat': -5.879126679892723, 'lng': -35.17737702989272}}",pousada,,,,,,,
685,ChIJBfyMmb9cMpIRUQvpQeckWLs,Porto Velho/RO,Hotel Suzano,"R. Elias Gorayeb, 891 - Nossa Sra. das Graças, Porto Velho",Indisponível,OPERATIONAL,-8.765119,-63.8865728,Não disponível,"{'northeast': {'lat': -8.763747870107277, 'lng': -63.88513162010728}, 'southwest': {'lat': -8.766447529892721, 'lng': -63.88783127989272}}",pousada,,,,,,,
686,ChIJ-xgYmb9cMpIRK6TIuAUULU4,Porto Velho/RO,Hotel Paraiso,"R. Elias Gorayeb, 901 - Nossa Sra. das Graças, Porto Velho",True,OPERATIONAL,-8.7650062,-63.8865744,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -8.763640520107279, 'lng': -63.88515617010727}, 'southwest': {'lat': -8.766340179892723, 'lng': -63.88785582989272}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
687,ChIJJeMX-cNcMpIR0mXGvDRfq8o,Porto Velho/RO,Porto Seguro Hotel - Porto Velho,"Av. Sete de Setembro, 1805 - Nossa Sra. das Graças, Porto Velho",True,OPERATIONAL,-8.762675999999999,-63.8938381,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -8.761399220107277, 'lng': -63.89247327010729}, 'southwest': {'lat': -8.764098879892721, 'lng': -63.89517292989273}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
688,ChIJ7chlSwBdMpIRHOAfy3to0bg,Porto Velho/RO,Larison Hotéis Economy,"R. Paulo Leal, 611 - Km 1, Porto Velho",Indisponível,OPERATIONAL,-8.764344,-63.8967224,Não disponível,"{'northeast': {'lat': -8.763062970107278, 'lng': -63.89535667010728}, 'southwest': {'lat': -8.765762629892722, 'lng': -63.89805632989273}}",pousada,,,,,,,
689,ChIJ____v8BcMpIR-qG4hi9FoyI,Porto Velho/RO,Hotel Pousada dos Viajantes,"Av. Gov. Jorge Teixeira, 177 - Roque, Porto Velho",Indisponível,OPERATIONAL,-8.7683965,-63.8841791,Não disponível,"{'northeast': {'lat': -8.767029620107277, 'lng': -63.88275057010728}, 'southwest': {'lat': -8.76972927989272, 'lng': -63.88545022989273}}",pousada,,,,,,,
690,ChIJsaWQ0sJcMpIRS6F3IIm8aT8,Porto Velho/RO,Hotel Regina,"R. Alm. Barroso, 1127 - Centro, Porto Velho",Indisponível,OPERATIONAL,-8.7660637,-63.8993847,Não disponível,"{'northeast': {'lat': -8.764701120107278, 'lng': -63.89804612010727}, 'southwest': {'lat': -8.767400779892721, 'lng': -63.90074577989272}}",pousada,,,,,,,
691,ChIJA-u3dcNcMpIRiRhPHyv1-EQ,Porto Velho/RO,Ecos Hotel Classic,"R. Paulo Leal, 611 - Km 1, Porto Velho",Indisponível,OPERATIONAL,-8.7665563,-63.8995804,Não disponível,"{'northeast': {'lat': -8.765232370107277, 'lng': -63.89835367010727}, 'southwest': {'lat': -8.767932029892721, 'lng': -63.90105332989271}}",pousada,,,,,,,
692,ChIJN2cs1JVcMpIRJRFEE52V-F8,Porto Velho/RO,Hotel Caribe,"R. Alexandre Guimarães, 3469 - Nova Porto Velho, Porto Velho",True,OPERATIONAL,-8.768919,-63.88212660000001,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -8.767607520107278, 'lng': -63.88076232010729}, 'southwest': {'lat': -8.770307179892722, 'lng': -63.88346197989273}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
693,ChIJ7bxcS8NcMpIRciHixuJ3hG4,Porto Velho/RO,Madeira Mamoré Hotel,"Av. Sete de Setembro, 1160 - Nossa Sra. das Graças, Porto Velho",Indisponível,OPERATIONAL,-8.7641435,-63.89966740000001,Não disponível,"{'northeast': {'lat': -8.762765720107279, 'lng': -63.89832977010727}, 'southwest': {'lat': -8.765465379892722, 'lng': -63.90102942989272}}",pousada,,,,,,,
694,ChIJq1BPtcdcMpIRfc_yBW6Dru0,Porto Velho/RO,Pousada Surya,"Av. Carlos Gomes, 2289 - São Cristóvão, Porto Velho",True,OPERATIONAL,-8.758543,-63.89187620000001,"['Monday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u202fAM\u2009–\u200911:00\u202fPM']","{'northeast': {'lat': -8.757404770107279, 'lng': -63.89047782010727}, 'southwest': {'lat': -8.760104429892722, 'lng': -63.89317747989271}}",pousada,00:00 - 23:00,00:00 - 23:00,00:00 - 23:00,00:00 - 23:00,00:00 - 23:00,00:00 - 23:00,00:00 - 23:00
695,ChIJhy91Y7hcMpIRYx4HSPGsfpM,Porto Velho/RO,Pousada Loka Livre,"R. Dom Pedro II, 2762 - São Cristóvão, Porto Velho",Indisponível,OPERATIONAL,-8.7592916,-63.8868737,Não disponível,"{'northeast': {'lat': -8.757950020107279, 'lng': -63.88557087010728}, 'southwest': {'lat': -8.760649679892722, 'lng': -63.88827052989272}}",pousada,,,,,,,
696,ChIJfYFgaLhcMpIRQhCkE2HAARY,Porto Velho/RO,hotel monte de siao,"021, R. Dom Pedro II, 2749 - São Cristóvão, Porto Velho",Indisponível,OPERATIONAL,-8.7587985,-63.88661630000001,Não disponível,"{'northeast': {'lat': -8.757512620107276, 'lng': -63.88525517010727}, 'southwest': {'lat': -8.76021227989272, 'lng': -63.88795482989271}}",pousada,,,,,,,
697,ChIJs9RGTrhcMpIRR6yK8Birbss,Porto Velho/RO,HOTEL POUSADA PORTO FELIZ,"R. Dom Pedro II, 2890 - São Cristóvão, Porto Velho",Indisponível,OPERATIONAL,-8.7587039,-63.8852264,Não disponível,"{'northeast': {'lat': -8.757301070107278, 'lng': -63.88388847010728}, 'southwest': {'lat': -8.760000729892722, 'lng': -63.88658812989272}}",pousada,,,,,,,
698,ChIJM20UHZddMpIR1t-miDTLz3E,Porto Velho/RO,HOTEL YARA,"Av. Sete de Setembro, 800 - Centro, Porto Velho",Indisponível,OPERATIONAL,-8.764892,-63.90289029999999,Não disponível,"{'northeast': {'lat': -8.763492270107278, 'lng': -63.90155212010728}, 'southwest': {'lat': -8.766191929892722, 'lng': -63.90425177989273}}",pousada,,,,,,,
699,ChIJh4aH87lcMpIRtc8i24DSoeI,Porto Velho/RO,Hotel Pousada dos Palmares,"R. Buenos Aíres, 1468 - Nova Porto Velho, Porto Velho",True,OPERATIONAL,-8.7607073,-63.88133620000001,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -8.759357520107281, 'lng': -63.87998647010727}, 'southwest': {'lat': -8.762057179892725, 'lng': -63.88268612989271}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
700,ChIJsYsF27lcMpIRa3-rWX92QPs,Porto Velho/RO,Hotel Pôr do Sol,"Av. Carlos Gomes, 3168 - São Cristóvão, Porto Velho",Indisponível,OPERATIONAL,-8.757327199999999,-63.88376580000001,Não disponível,"{'northeast': {'lat': -8.75592147010728, 'lng': -63.88242937010727}, 'southwest': {'lat': -8.758621129892724, 'lng': -63.88512902989272}}",pousada,,,,,,,
701,ChIJaSpxmrtcMpIR5C_TOCUS4OM,Porto Velho/RO,Pousada Aripuanã,"R. Nicarágua, 1006 - Nova Porto Velho, Porto Velho",Indisponível,OPERATIONAL,-8.7607018,-63.8795433,Não disponível,"{'northeast': {'lat': -8.759357220107278, 'lng': -63.87821707010728}, 'southwest': {'lat': -8.762056879892722, 'lng': -63.88091672989272}}",pousada,,,,,,,
702,ChIJhWmEB9BcMpIRowBGhfQTd5s,Porto Velho/RO,Hotel Nativo,"R. Mal. Deodoro, 2711 - Olaria, Porto Velho",Indisponível,OPERATIONAL,-8.7579207,-63.90037479999999,Não disponível,"{'northeast': {'lat': -8.756551270107279, 'lng': -63.89892177010728}, 'southwest': {'lat': -8.759250929892723, 'lng': -63.90162142989272}}",pousada,,,,,,,
703,ChIJNwJou7dcMpIRkWIWTuNW9vM,Porto Velho/RO,"Hotel Bahia | hotel barato, hospedagem, pousada e hotel perto da rodoviária em porto velho","3087, Av. Pinheiro Machado, 3037 - Embratel, Porto Velho",Indisponível,OPERATIONAL,-8.7550382,-63.88554000000001,Não disponível,"{'northeast': {'lat': -8.753837720107278, 'lng': -63.88416032010729}, 'southwest': {'lat': -8.756537379892722, 'lng': -63.88685997989273}}",pousada,,,,,,,
704,ChIJV9o64l9cMpIRB4OJWaMmmmU,Porto Velho/RO,Forest Hotel,"R. Espírito Santo, 2108 - Nova Floresta, Porto Velho",True,OPERATIONAL,-8.7880725,-63.8881307,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","{'northeast': {'lat': -8.786822070107277, 'lng': -63.88660872010728}, 'southwest': {'lat': -8.789521729892721, 'lng': -63.88930837989273}}",pousada,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
705,ChIJQRsgvi71pJIRdpQigKybEwo,Ananindeua/PA,Health Center,"Rua Maranhão, 98 - Águas Lindas, Ananindeua",True,OPERATIONAL,-1.3943697,-48.3926436,"['Monday: 8:00\u202fAM\u2009–\u20094:20\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:20\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:20\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20094:20\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20094:20\u202fAM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -1.393053870107278, 'lng': -48.39127802010728}, 'southwest': {'lat': -1.395753529892722, 'lng': -48.39397767989272}}",saúde,08:00 - 04:20,08:00 - 04:20,08:00 - 04:20,08:00 - 04:20,08:00 - 04:20,,
706,ChIJO_dtthWMpJIRs2bnGELxlNM,Ananindeua/PA,Belém Health Center,"Av. Alm. Barroso, N 728 - Marco, Belém",True,OPERATIONAL,-1.4427784,-48.4625333,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -1.441392020107278, 'lng': -48.46124012010727}, 'southwest': {'lat': -1.444091679892722, 'lng': -48.46393977989272}}",saúde,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
707,ChIJe16ZxZuOpJIRGrNCn0VII5M,Ananindeua/PA,Medical Center Belém,"Tv. João Balbi, 273 - Reduto, Belém",True,OPERATIONAL,-1.4491806,-48.48556809999999,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -1.447932820107278, 'lng': -48.48418747010727}, 'southwest': {'lat': -1.450632479892722, 'lng': -48.48688712989272}}",saúde,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
708,ChIJU6Q3j-uNpJIRjqrp_IgLjsk,Ananindeua/PA,VERITAS HEALTH CENTER,"Tv. Nove de Janeiro, 2382 - São Brás, Belém",True,OPERATIONAL,-1.4614172,-48.4753906,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -1.460067470107278, 'lng': -48.47404257010727}, 'southwest': {'lat': -1.462767129892722, 'lng': -48.47674222989271}}",saúde,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 14:00,
709,ChIJXV5NqyqMpJIR_UwR4U0AM4w,Ananindeua/PA,Ed. Village Medical Center,"R. dos Pariquis, 3001 - Cremação, Belém",True,OPERATIONAL,-1.4591996,-48.4778865,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -1.457956170107278, 'lng': -48.47652382010727}, 'southwest': {'lat': -1.460655829892722, 'lng': -48.47922347989271}}",saúde,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 12:00,
710,ChIJYybI4ksRFgcRb1FRkZXsR8M,Salvador/BA,Clínica Health,"condomínio Alpha Business - Av. Alphaville, 522 - sala 202 - Alphaville I, Salvador",Indisponível,CLOSED_TEMPORARILY,-12.9409748,-38.4024794,Não disponível,"{'northeast': {'lat': -12.93946012010728, 'lng': -38.40111817010727}, 'southwest': {'lat': -12.94215977989272, 'lng': -38.40381782989272}}",saúde,,,,,,,
711,ChIJq6rqwxobFgcRyD2z5sgI5Ao,Salvador/BA,Health Care,"Condomínio Edífício Empresarial Simonsen - R. Frederico Simões, 85 - sala 1111 - Caminho das Árvores, Salvador",True,OPERATIONAL,-12.9815382,-38.4545143,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -12.98031467010728, 'lng': -38.45302822010728}, 'southwest': {'lat': -12.98301432989272, 'lng': -38.45572787989272}}",saúde,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,,
